epoch,acc,loss,val_acc,val_loss
0,0.08418740892829168,6.188965013400702,0.21961932639164597,6.142859319991284
1,0.10724743782634005,6.095167398103683,0.024890190260389366,5.853399900880426
2,0.013543191799514902,5.727701496414698,0.015007320747848486,5.530725028120407
3,0.015007320641489538,5.499928988963584,0.03550512444549738,5.375080701372808
4,0.0560029280613317,5.3627041457861795,0.0805270863072415,5.252458395057332
5,0.08272327985587266,5.226029191498875,0.08601756947521409,5.090481791628926
6,0.0834553438739232,5.042851193932105,0.09553440695691248,4.8670353666057
7,0.10322108325898909,4.7997100245027555,0.13653001467401427,4.6025922874406
8,0.12262079030231711,4.532485960517761,0.13872620799356464,4.327298306790487
9,0.13506588540524025,4.277821027691507,0.16068814079635838,4.081391971945588
10,0.14934114173687393,4.028368367632172,0.19253294296442677,3.8276992263067866
11,0.1767935579203582,3.7942735715980587,0.21266471484395108,3.6195396148268335
12,0.20131771567538054,3.5857097149593415,0.24963396765826212,3.434285999566186
13,0.22254758442739792,3.406810326248102,0.2730600286716947,3.2476518056403143
14,0.24670571027702679,3.2526814560589994,0.28660322165070307,3.1309650097898647
15,0.28404099495309687,3.076419188372387,0.3239385070249242,2.9468260544459954
16,0.30161054107315544,2.9608981759446955,0.34773060003101913,2.84885781121987
17,0.3268667641443529,2.8422175490489643,0.3755490479235419,2.6890026706204058
18,0.36127379165735984,2.711799449138725,0.40190336732180193,2.618241647675655
19,0.3704245979318158,2.6253661578780214,0.4117862364907216,2.5096695164810336
20,0.4040995605431748,2.4809385194261813,0.4366764276565256,2.3376250277501076
21,0.42496339656074433,2.37835931708139,0.4714494882530559,2.24602069460281
22,0.44875549043952806,2.267262624612141,0.5190336736543636,2.128559439807127
23,0.5040263543191801,2.13609362940139,0.5494143478517826,2.0174751890875062
24,0.5043923863554769,2.066958286053614,0.5069546120058566,2.0309521076794423
25,0.5091508057508427,2.0165037246609154,0.5479502211901663,1.8721024061540907
26,0.5344070288656746,1.895839657999935,0.5900439224689981,1.7835606474478458
27,0.5585651543880451,1.819317553263283,0.5977306012527834,1.7687350083933393
28,0.5871156643459773,1.7567560913622118,0.6149341128057477,1.6587451043624655
29,0.5823572490086144,1.7200495013380819,0.623718885865777,1.633263195067164
30,0.6087115653088292,1.634113774990791,0.6551976572193129,1.5238424071804846
31,0.6299414347589976,1.5730969481726516,0.6365300156012461,1.5084905303240173
32,0.6299414333626955,1.5163104310740838,0.6570278179244101,1.4605103649122648
33,0.6361639837394871,1.5032313281934746,0.682284039948381,1.383270523907674
34,0.6669106877914809,1.4048757081848635,0.6928989765061118,1.3087439503886165
35,0.6727672053465557,1.360058539608387,0.7024158143368856,1.2980859143493115
36,0.6866764290091932,1.332080562153114,0.7031478784094792,1.2868797278159883
37,0.6811859461957505,1.3199380995762995,0.7225475855837106,1.1913621352322803
38,0.698755489435936,1.2289669648096466,0.7371888711372196,1.156052933779503
39,0.7108345533534339,1.185025860240484,0.7316983876256259,1.1496592267889578
40,0.7086383598266199,1.1841469458570244,0.7265739388556641,1.158223195969622
41,0.7273060047609041,1.1470373875923772,0.7210834560422213,1.101493220552693
42,0.729868228055024,1.0971448817678986,0.7536603213229256,1.0192778842690051
43,0.7401171306565426,1.0423621462868038,0.7565885781369133,1.0278124217582132
44,0.7426793563069222,1.0616673269523185,0.7565885810167863,1.0115733402365297
45,0.7448755493973918,1.007550875578583,0.776720350954578,0.9240716135519316
46,0.7606149342887398,0.9648610624876064,0.7759882863583711,0.9019021062864915
47,0.7554904836861316,0.9496426662623795,0.7862371891344274,0.8775658165902379
48,0.7558565151988151,0.9443808115069723,0.7898975115918485,0.8757397953099073
49,0.7672035132110729,0.8958617536075643,0.7855051238400695,0.8393247202584195
50,0.7642752543899011,0.883769587402288,0.793557833002043,0.8107081197016759
51,0.7737920938787838,0.8481625564625462,0.7891654466465661,0.8373381057385993
52,0.7664714491384794,0.8700037025253385,0.7983162522665055,0.7696128732812527
53,0.7814787701317716,0.7972277849694471,0.799048315640948,0.7676440413664933
54,0.7781844807578739,0.7933436457618613,0.7877013160578503,0.7832834469277199
55,0.7844070272948347,0.7838602427333201,0.8081991214354252,0.7051458756710739
56,0.7880673514976334,0.7487409827824393,0.8166178631573087,0.696656104149965
57,0.7917276734314411,0.7347578650686786,0.8103953147004325,0.6867440544494249
58,0.7913616413951444,0.7397701810952685,0.815519765826654,0.6751486721010892
59,0.8016105419022098,0.7003080487949432,0.8188140558987027,0.6684343482355423
60,0.8027086383601757,0.6922717389390199,0.8129575405253499,0.6819591422730275
61,0.8016105405931766,0.6861320121396512,0.8275988298314207,0.6326417528518297
62,0.8085651547807551,0.666379972223307,0.8268667655842894,0.6269329130911373
63,0.814787702015867,0.6427292280106384,0.8202781845675031,0.6094638792522481
64,0.8089311868170519,0.6431355792292739,0.8122254750564541,0.6570933640090473
65,0.8078330880028263,0.6398230291041239,0.834553441313664,0.5776576792949464
66,0.8155197640812764,0.6057306778553115,0.8206442162547244,0.6062219989421951
67,0.8155197653903096,0.6030070361944453,0.8184480233387926,0.6011881895941488
68,0.8122254761909496,0.5987424126132166,0.8400439237780313,0.5636485370413277
69,0.8239385079848819,0.5782712165642623,0.8221083466689024,0.5731411278247833
70,0.8221083440508361,0.5803962645733165,0.8415080527959072,0.5271198468972789
71,0.8290629557076171,0.5580200266698444,0.834919473175423,0.5364784144552351
