epoch,acc,loss,val_acc,val_loss
0,0.11870376891697658,6.188590003218858,0.29587882981832786,6.148318357726309
1,0.2226135964180937,6.120649692163202,0.08665022894598388,6.024038414419349
2,0.033814723493532005,5.8883053511538614,0.013384994716449454,5.63609717504455
3,0.01761183515125469,5.604678847664634,0.009158154278691804,5.4770499342299965
4,0.015498414934180117,5.456251551039246,0.05882352959153391,5.349604590336342
5,0.05917576610695606,5.33176687226492,0.12645297630435146,5.229380623561138
6,0.11412469232825588,5.2031028326987885,0.13772455107403625,5.0878298985534
7,0.14547375798771273,5.051333895028582,0.15921098977463813,4.90842232279225
8,0.14934836236176754,4.844521347340163,0.19126452993196097,4.656076810023196
9,0.1722437480609574,4.584568186770362,0.1930257133606791,4.374156697277622
10,0.1792884812037178,4.297889093229073,0.19584360743921045,4.089824968259408
11,0.1919690028762011,4.023999530272234,0.24269108875782905,3.8157845888813013
12,0.225431489483619,3.7617122209924507,0.24691792873796253,3.5667285007169105
13,0.2278971467724817,3.52957391226615,0.28214159876622547,3.3645608389029076
14,0.26981331443190365,3.329194410286474,0.3025713279953554,3.16145437517062
15,0.28319830878619034,3.154103095450003,0.3388517076761717,3.009874127456192
16,0.3075026419327351,3.0056365660774578,0.3761887978335928,2.852863872164612
17,0.3384994702382842,2.8534091688789673,0.3948573443767007,2.723775408225145
18,0.37830221814645687,2.7235323474120827,0.439943641266717,2.6051218505475084
19,0.40401549856189944,2.6160456472486207,0.47798520711871595,2.465903826774363
20,0.4364212748764182,2.4757650305830956,0.4959492779672461,2.3634647154060624
21,0.45614653042648495,2.380348811564457,0.5117999307913611,2.2315096226155067
22,0.4980626980911556,2.2403604151204086,0.5491370205813707,2.1139901168919986
23,0.5206058491867753,2.1276858744800995,0.544910180784943,2.037922365810721
24,0.5322296555380706,2.052227205607034,0.5850651645668798,1.8956959494909547
25,0.5554772817823995,1.92183795925092,0.6069038412486134,1.8218675514643106
26,0.5882352916822337,1.8410086612039656,0.6238112012531271,1.7430977259945306
27,0.6076083141928535,1.7587392590506978,0.6361394835719344,1.652321754773346
28,0.6132441019037737,1.7069841835775104,0.6523423764897972,1.5766831220309052
29,0.6379006698375942,1.6061093478439643,0.6625572391360862,1.5203853822081976
30,0.6509334291316708,1.5518065822422609,0.6868615713745996,1.4504892903341715
