epoch,acc,loss,val_acc,val_loss
0,0.09077598819970037,6.1896984413113465,0.21449487589812383,6.143076493136181
1,0.11566617861826459,6.088518047751655,0.015373352855051245,5.816573513723572
2,0.01207906295481311,5.7029007615666085,0.006954612005856516,5.533418114328454
3,0.00988286974434884,5.49193437766191,0.04319180087847731,5.37530774078816
4,0.06222547583096547,5.354349551054255,0.07064421662016285,5.25004127399115
5,0.07357247436683663,5.230397175555697,0.1032210833789838,5.103155918735711
6,0.0874816983021894,5.059276173788493,0.08894582716189052,4.912080307481578
7,0.09040995610886053,4.858742418610334,0.0980966326018378,4.676825794259067
8,0.10102489027760563,4.617385150747452,0.12628111277064677,4.417705047881097
9,0.12225475844055807,4.355224640791796,0.1394582723497821,4.165267947826693
10,0.12994143470445454,4.097511151873699,0.156295754091806,3.9126330926512556
11,0.15190336727816747,3.878495136431335,0.17386529981915458,3.68792530034681
12,0.16361639850485202,3.6643488253541783,0.2057101024453846,3.511627577059789
13,0.18887262063790902,3.502948856982096,0.22291361622370529,3.3825461525868183
14,0.21412884298913826,3.3507894160632334,0.2697657400832169,3.1832435424296435
15,0.2672035138001379,3.1769599108186335,0.2909956084861588,3.0631130390949166
16,0.2639092248844018,3.123058092890861,0.31991215266210965,2.924501303174311
17,0.30600292913037547,2.9345334546632333,0.3378477311675405,2.832185233145472
18,0.3349194736990363,2.8221152882973937,0.33931185913818995,2.7174607412357803
19,0.3206442160801867,2.7739336420816,0.3795754023736253,2.5939519611319546
20,0.3759150797416665,2.601241402535278,0.40739385044068577,2.486384902831227
21,0.37701317654870786,2.5421540416002624,0.4418008793499948,2.3840770403776825
22,0.4381405559326161,2.3950499133868237,0.4663250360796078,2.2802590325496555
23,0.4381405564998638,2.2965709185705006,0.48572474395199017,2.2069246318644
24,0.4564421671724948,2.2478310985062517,0.5281844784016141,2.0917072638236585
25,0.5051244513007592,2.105323455344182,0.5377013160578503,2.0126024873853603
26,0.5124450955174503,2.03612259855033,0.5340409941240425,1.951031304557711
27,0.5300146421611222,1.975109433708917,0.5754026351701114,1.8577700378605073
28,0.5571010257628791,1.8788504389334213,0.5907759880251626,1.7913011830861887
29,0.5743045381885322,1.827138709288914,0.594802342169805,1.7229793525545
30,0.5816251824052232,1.7631539781830148,0.6284773076610369,1.6363114507795253
31,0.6145680837365928,1.6635029986173482,0.6548316244848651,1.578691236969318
32,0.5948023419952672,1.689136034049541,0.6702049787362184,1.5145382924798991
33,0.651171304209166,1.5443527951596596,0.6745973656153086,1.485862863011451
34,0.6515373348491608,1.513632031520324,0.6570278182734857,1.4469700948734758
35,0.6504392383911948,1.4871949297791869,0.6614202048035003,1.4291827048599108
36,0.6610541737271612,1.4343856979777838,0.6976573948978854,1.331613223863381
37,0.6808199125886139,1.3568869553408196,0.6991215233921481,1.3031021899395072
38,0.6863103971474341,1.3312835785864388,0.6987554910067758,1.2822874107263098
39,0.6998535860684396,1.2860043527092102,0.7024158131151214,1.2373610232270829
40,0.6885065891906772,1.2803107226052013,0.7013177170062309,1.244715858692655
