epoch,acc,loss,val_acc,val_loss
0,0.12627291271699503,6.190405219247045,0.3496266109799335,6.155487387826146
1,0.29633401265495585,6.136637036361746,0.24507807256895428,6.0875835065848145
2,0.14460285097987816,6.038255484348564,0.06381534259748636,5.913911593826304
3,0.043448744026864376,5.821543725590599,0.022742701935893568,5.662739137039651
4,0.016293278954118914,5.629825328210544,0.025458248439627445,5.536619572273664
5,0.030210454717470688,5.519744160866463,0.0397148675842303,5.438427727317939
6,0.04412763072361124,5.4199139128229845,0.04548540390466478,5.340285271750124
7,0.042090970567615356,5.321981156511689,0.09742023093020195,5.2399068768948664
8,0.11167685021896065,5.221416544606713,0.18431771933041052,5.132207518601531
9,0.17481330570240694,5.1063712072145835,0.2763068562086472,5.004575361949768
10,0.25152749656740697,4.967760956214548,0.3041412087115639,4.847367815314226
11,0.29803122981664526,4.798774316856348,0.3380855387538287,4.653136316805734
12,0.30617786981342443,4.58675847956702,0.3363883235142171,4.408794443540968
13,0.30923285938733625,4.3247459137107915,0.3404616432698179,4.120121593307008
14,0.3112695190223479,4.03415508522764,0.34792939622589947,3.821897389689677
15,0.3363883247079286,3.742532881602736,0.36422267305308753,3.5428982807193092
16,0.3458927374709972,3.4807187827849018,0.38968092253721254,3.295206678860542
17,0.3686354361621199,3.245238318543651,0.42057026618205196,3.08144977508721
18,0.4090291910728304,3.044915757532113,0.42600135692349117,2.895369837256572
19,0.409029191457246,2.8727886408102083,0.45451459762035223,2.731636430322112
20,0.44501018151893795,2.714773800287292,0.48981670067169514,2.580607848351939
21,0.4687712142966025,2.5675526290059656,0.5078071952473122,2.4455029902940533
22,0.49932111337406654,2.438241937414611,0.5403937560841896,2.315501604125521
23,0.5271554670605786,2.3134835289193107,0.5719619806696586,2.1893464852091573
24,0.5478615046194922,2.189126664250381,0.6038696532417784,2.0712268422107996
25,0.5729803160915388,2.0734768671319346,0.6249151399405894,1.9571028545610125
26,0.6011541078305941,1.9581389840735275,0.6384928747252874,1.8388000340665673
27,0.6228784801032539,1.8431963530512627,0.6561439222247116,1.7260471805778395
28,0.6337406678986404,1.7341109432497561,0.6704005421381456,1.619926172863118
29,0.6517311607342712,1.6294361938041484,0.6914460250332658,1.5246233518481336
30,0.6765105240780402,1.540421903983153,0.7084181977629419,1.4404373791293879
31,0.6843177220567261,1.4558025160696906,0.7186014905966469,1.3582828171950818
32,0.7026476544016329,1.3800730264194951,0.7308214549215489,1.2866453365331108
33,0.7182620533533997,1.3077442870201583,0.7477936190726882,1.2238731036280097
34,0.7287847958125796,1.2474327874037983,0.7491513930933862,1.167458630466008
35,0.735573659563097,1.189477303605944,0.7647657804722213,1.1042531574168986
36,0.7552613722412099,1.1287424996525595,0.7756279722736227,1.0557725452195197
37,0.7522063839217068,1.0851420491873125,0.7797012885087862,1.008398248480844
38,0.7610319110704618,1.0336830955092307,0.7895451438564551,0.9617968609927061
39,0.7674813317508011,0.9909338599067113,0.7942973560244553,0.9265163327186025
40,0.7800407350994014,0.9540216420187241,0.8061778684578538,0.8854753280770431
41,0.7898845876549995,0.9170162187331563,0.8071961994083738,0.851405045448803
